songID,songTitle,SongArtistTitle,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2TktkzfozZifbQhXjT6I33,Evergreen (You Didn’t Deserve Me At All),"['bedroom pop', 'bedroom soul']",81,0.697,0.336,9,-10.395,1,0.0424,0.598,0.00528,0.107,0.31,82.029,audio_features,2TktkzfozZifbQhXjT6I33,spotify:track:2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/tracks/2TktkzfozZifbQhXjT6I33,https://api.spotify.com/v1/audio-analysis/2TktkzfozZifbQhXjT6I33,216680,3
4IhTXiZLKATmwhMZIb1GQN,Lights Are On,['british singer-songwriter'],81,0.44,0.04,3,-16.887,1,0.0322,0.981,0.465,0.111,0.249,135.965,audio_features,4IhTXiZLKATmwhMZIb1GQN,spotify:track:4IhTXiZLKATmwhMZIb1GQN,https://api.spotify.com/v1/tracks/4IhTXiZLKATmwhMZIb1GQN,https://api.spotify.com/v1/audio-analysis/4IhTXiZLKATmwhMZIb1GQN,193749,4
0lx2cLdOt3piJbcaXIV74f,willow,['pop'],81,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,audio_features,0lx2cLdOt3piJbcaXIV74f,spotify:track:0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/tracks/0lx2cLdOt3piJbcaXIV74f,https://api.spotify.com/v1/audio-analysis/0lx2cLdOt3piJbcaXIV74f,214707,4
6N22FZs2ZhPBYi3b9XPajV,Still Don't Know My Name,"['indie poptimism', 'pop']",80,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,audio_features,6N22FZs2ZhPBYi3b9XPajV,spotify:track:6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/tracks/6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/audio-analysis/6N22FZs2ZhPBYi3b9XPajV,153294,1
4cktbXiXOapiLBMprHFErI,Memories,['pop'],80,0.775,0.327,11,-7.241,1,0.0557,0.841,0,0.0821,0.595,91.05,audio_features,4cktbXiXOapiLBMprHFErI,spotify:track:4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/tracks/4cktbXiXOapiLBMprHFErI,https://api.spotify.com/v1/audio-analysis/4cktbXiXOapiLBMprHFErI,189486,4
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),['pop'],80,0.516,0.467,0,-6.184,1,0.0302,0.662,0,0.0853,0.386,132.861,audio_features,5WtfUKzXircvW8l5aaVZWT,spotify:track:5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/tracks/5WtfUKzXircvW8l5aaVZWT,https://api.spotify.com/v1/audio-analysis/5WtfUKzXircvW8l5aaVZWT,173307,4
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),"['dance pop', 'pop', 'r&b', 'rap']",80,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,audio_features,748mdHapucXQri7IAO8yFK,spotify:track:748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK,208867,4
5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),"['brooklyn drill', 'rap', 'melodic rap', 'nyc rap']",79,0.48,0.602,10,-6.335,0,0.368,0.487,0,0.0848,0.269,179.798,audio_features,5rZlwNFl01HqLWBQGryKSm,spotify:track:5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/tracks/5rZlwNFl01HqLWBQGryKSm,https://api.spotify.com/v1/audio-analysis/5rZlwNFl01HqLWBQGryKSm,213333,4
4pvb0WLRcMtbPGmtejJJ6y,exile (feat. Bon Iver),"['pop', 'chamber pop', 'eau claire indie', 'indie folk', 'melancholia', 'modern rock']",80,0.298,0.38,6,-8.426,1,0.0287,0.778,5.62e-05,0.11,0.152,75.602,audio_features,4pvb0WLRcMtbPGmtejJJ6y,spotify:track:4pvb0WLRcMtbPGmtejJJ6y,https://api.spotify.com/v1/tracks/4pvb0WLRcMtbPGmtejJJ6y,https://api.spotify.com/v1/audio-analysis/4pvb0WLRcMtbPGmtejJJ6y,285634,4
2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),"['alt z', 'canadian contemporary r&b', 'pop']",79,0.464,0.473,1,-10.086,1,0.129,0.866,0,0.109,0.604,75.801,audio_features,2kJwzbxV2ppxnQoYw4GLBZ,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,208687,4
1r8ZCjfrQxoy2wVaBUbpwg,Thousand Miles,['australian hip hop'],79,0.376,0.657,7,-4.658,1,0.0768,0.0858,0,0.0884,0.203,80.565,audio_features,1r8ZCjfrQxoy2wVaBUbpwg,spotify:track:1r8ZCjfrQxoy2wVaBUbpwg,https://api.spotify.com/v1/tracks/1r8ZCjfrQxoy2wVaBUbpwg,https://api.spotify.com/v1/audio-analysis/1r8ZCjfrQxoy2wVaBUbpwg,164782,4
7l97ElWmIdVHWUaOeeU5ZC,that way,"['alt z', 'pop']",79,0.453,0.383,0,-11.015,1,0.163,0.728,0,0.387,0.333,105.029,audio_features,7l97ElWmIdVHWUaOeeU5ZC,spotify:track:7l97ElWmIdVHWUaOeeU5ZC,https://api.spotify.com/v1/tracks/7l97ElWmIdVHWUaOeeU5ZC,https://api.spotify.com/v1/audio-analysis/7l97ElWmIdVHWUaOeeU5ZC,175027,4
0ClPIeT6MSgfSgQ9ZrJbAq,Cheating on You,"['pop', 'viral pop']",79,0.749,0.535,4,-6.785,1,0.0336,0.0131,3.65e-05,0.0982,0.601,123.042,audio_features,0ClPIeT6MSgfSgQ9ZrJbAq,spotify:track:0ClPIeT6MSgfSgQ9ZrJbAq,https://api.spotify.com/v1/tracks/0ClPIeT6MSgfSgQ9ZrJbAq,https://api.spotify.com/v1/audio-analysis/0ClPIeT6MSgfSgQ9ZrJbAq,196607,4
6v0UJD4a2FtleHeSYVX02A,I Drink Wine,"['british soul', 'pop', 'pop soul', 'uk pop']",78,0.437,0.565,10,-5.596,1,0.0466,0.697,0,0.119,0.306,115.389,audio_features,6v0UJD4a2FtleHeSYVX02A,spotify:track:6v0UJD4a2FtleHeSYVX02A,https://api.spotify.com/v1/tracks/6v0UJD4a2FtleHeSYVX02A,https://api.spotify.com/v1/audio-analysis/6v0UJD4a2FtleHeSYVX02A,376169,4
5PJH1U5Iie893v48Fl9yaC,Cool About It,"['indie pop', 'ambient folk', 'indie folk', 'indie rock', 'la indie', 'pov: indie', 'art pop', 'bubblegrunge', 'chamber pop']",78,0.565,0.203,2,-13.656,1,0.0332,0.902,0,0.115,0.408,93.213,audio_features,5PJH1U5Iie893v48Fl9yaC,spotify:track:5PJH1U5Iie893v48Fl9yaC,https://api.spotify.com/v1/tracks/5PJH1U5Iie893v48Fl9yaC,https://api.spotify.com/v1/audio-analysis/5PJH1U5Iie893v48Fl9yaC,180000,4
6INztpNwOTlfSKTuPo0HOP,The Alcott (feat. Taylor Swift),"['chamber pop', 'indie folk', 'indie rock', 'indietronica', 'modern rock', 'stomp and holler', 'pop']",78,0.368,0.463,0,-10.595,1,0.0302,0.811,0.0017,0.109,0.447,156.008,audio_features,6INztpNwOTlfSKTuPo0HOP,spotify:track:6INztpNwOTlfSKTuPo0HOP,https://api.spotify.com/v1/tracks/6INztpNwOTlfSKTuPo0HOP,https://api.spotify.com/v1/audio-analysis/6INztpNwOTlfSKTuPo0HOP,267773,3
3xVZYkcuWalGudeKl861wb,Smokin Out The Window,"['dance pop', 'pop', 'escape room', 'hip hop', 'indie soul', 'neo soul']",78,0.627,0.618,2,-8.529,1,0.0437,0.0558,0,0.351,0.848,82.03,audio_features,3xVZYkcuWalGudeKl861wb,spotify:track:3xVZYkcuWalGudeKl861wb,https://api.spotify.com/v1/tracks/3xVZYkcuWalGudeKl861wb,https://api.spotify.com/v1/audio-analysis/3xVZYkcuWalGudeKl861wb,197443,4
135Lf4Q0CzlMNfOxbEUsLH,GHOST TOWN,[],78,0.391,0.335,0,-10.064,1,0.0763,0.389,0,0.102,0.116,174.185,audio_features,135Lf4Q0CzlMNfOxbEUsLH,spotify:track:135Lf4Q0CzlMNfOxbEUsLH,https://api.spotify.com/v1/tracks/135Lf4Q0CzlMNfOxbEUsLH,https://api.spotify.com/v1/audio-analysis/135Lf4Q0CzlMNfOxbEUsLH,193733,3
2wrJq5XKLnmhRXHIAf9xBa,"10,000 Hours (with Justin Bieber)","['contemporary country', 'country', 'country road', 'canadian pop', 'pop']",77,0.654,0.63,10,-4.644,1,0.0259,0.153,0,0.111,0.43,89.991,audio_features,2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,https://api.spotify.com/v1/audio-analysis/2wrJq5XKLnmhRXHIAf9xBa,167693,4
2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,"['canadian pop', 'pop', 'viral pop']",77,0.398,0.286,7,-11.881,1,0.033,0.616,0.000146,0.0912,0.0666,78.262,audio_features,2KnLkZ3z7PO3kgVGHGqDpD,spotify:track:2KnLkZ3z7PO3kgVGHGqDpD,https://api.spotify.com/v1/tracks/2KnLkZ3z7PO3kgVGHGqDpD,https://api.spotify.com/v1/audio-analysis/2KnLkZ3z7PO3kgVGHGqDpD,222800,4
3H3r2nKWa3Yk5gt8xgmsEt,This City,['australian pop'],77,0.605,0.377,11,-6.213,1,0.0443,0.733,0,0.0808,0.519,73.877,audio_features,3H3r2nKWa3Yk5gt8xgmsEt,spotify:track:3H3r2nKWa3Yk5gt8xgmsEt,https://api.spotify.com/v1/tracks/3H3r2nKWa3Yk5gt8xgmsEt,https://api.spotify.com/v1/audio-analysis/3H3r2nKWa3Yk5gt8xgmsEt,194853,4
4d1CG5ei1E2vGbvmgf5KKv,This Love (Taylor’s Version),['pop'],77,0.47,0.494,4,-8.672,1,0.0349,0.302,0,0.0672,0.0524,144.039,audio_features,4d1CG5ei1E2vGbvmgf5KKv,spotify:track:4d1CG5ei1E2vGbvmgf5KKv,https://api.spotify.com/v1/tracks/4d1CG5ei1E2vGbvmgf5KKv,https://api.spotify.com/v1/audio-analysis/4d1CG5ei1E2vGbvmgf5KKv,250100,4
1lORkxEMmsCZqhoxcmk3A3,Nothing,[],77,0.555,0.27,2,-15.892,1,0.0888,0.931,0.544,0.103,0.271,139.681,audio_features,1lORkxEMmsCZqhoxcmk3A3,spotify:track:1lORkxEMmsCZqhoxcmk3A3,https://api.spotify.com/v1/tracks/1lORkxEMmsCZqhoxcmk3A3,https://api.spotify.com/v1/audio-analysis/1lORkxEMmsCZqhoxcmk3A3,162797,3
0j1Ia2lQWrcXrQZI4AdJlk,IDK You Yet,['alt z'],77,0.648,0.308,1,-11.729,1,0.04,0.886,0.0774,0.124,0.198,76.997,audio_features,0j1Ia2lQWrcXrQZI4AdJlk,spotify:track:0j1Ia2lQWrcXrQZI4AdJlk,https://api.spotify.com/v1/tracks/0j1Ia2lQWrcXrQZI4AdJlk,https://api.spotify.com/v1/audio-analysis/0j1Ia2lQWrcXrQZI4AdJlk,184638,1
58wyJLv6yH1La9NIZPl3ne,Can We Kiss Forever?,"['sad lo-fi', 'spanish indie pop']",77,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,audio_features,58wyJLv6yH1La9NIZPl3ne,spotify:track:58wyJLv6yH1La9NIZPl3ne,https://api.spotify.com/v1/tracks/58wyJLv6yH1La9NIZPl3ne,https://api.spotify.com/v1/audio-analysis/58wyJLv6yH1La9NIZPl3ne,187932,4
7MOCaEUbfGyq1K96umNVwJ,Pray,['alt z'],77,0.588,0.39,8,-7.753,1,0.0578,0.726,1.26e-05,0.0965,0.206,96.571,audio_features,7MOCaEUbfGyq1K96umNVwJ,spotify:track:7MOCaEUbfGyq1K96umNVwJ,https://api.spotify.com/v1/tracks/7MOCaEUbfGyq1K96umNVwJ,https://api.spotify.com/v1/audio-analysis/7MOCaEUbfGyq1K96umNVwJ,146267,4
219slQu3ALbTSAe9P22hvE,Happiest Year,['indie poptimism'],76,0.502,0.168,1,-14.061,1,0.0486,0.885,0,0.111,0.355,112.881,audio_features,219slQu3ALbTSAe9P22hvE,spotify:track:219slQu3ALbTSAe9P22hvE,https://api.spotify.com/v1/tracks/219slQu3ALbTSAe9P22hvE,https://api.spotify.com/v1/audio-analysis/219slQu3ALbTSAe9P22hvE,228443,3
1is8gU4RVcN4J8xItxWoOY,I GUESS I'M IN LOVE,"['alt z', 'gen z singer-songwriter']",76,0.422,0.34,0,-6.577,1,0.0351,0.877,1.77e-05,0.149,0.223,77.213,audio_features,1is8gU4RVcN4J8xItxWoOY,spotify:track:1is8gU4RVcN4J8xItxWoOY,https://api.spotify.com/v1/tracks/1is8gU4RVcN4J8xItxWoOY,https://api.spotify.com/v1/audio-analysis/1is8gU4RVcN4J8xItxWoOY,204094,4
0XER3HPMx223xWaAgNKp4Y,My Mind & Me,"['pop', 'post-teen pop']",76,0.6,0.389,9,-5.727,1,0.0337,0.566,0,0.0826,0.244,143.577,audio_features,0XER3HPMx223xWaAgNKp4Y,spotify:track:0XER3HPMx223xWaAgNKp4Y,https://api.spotify.com/v1/tracks/0XER3HPMx223xWaAgNKp4Y,https://api.spotify.com/v1/audio-analysis/0XER3HPMx223xWaAgNKp4Y,147597,4
6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,['bedroom pop'],76,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,audio_features,6AGOKlMZWLCaEJGnaROtF9,spotify:track:6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/tracks/6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/audio-analysis/6AGOKlMZWLCaEJGnaROtF9,210463,4
727Z2S2mtNH46CbP9EWPwY,If You Love Her,[],76,0.286,0.445,6,-8.087,1,0.0347,0.355,0,0.114,0.278,50.827,audio_features,727Z2S2mtNH46CbP9EWPwY,spotify:track:727Z2S2mtNH46CbP9EWPwY,https://api.spotify.com/v1/tracks/727Z2S2mtNH46CbP9EWPwY,https://api.spotify.com/v1/audio-analysis/727Z2S2mtNH46CbP9EWPwY,217352,4
042Sl6Mn83JHyLEqdK7uI0,Your Power,"['art pop', 'electropop', 'pop']",76,0.632,0.284,9,-14.025,0,0.0801,0.932,0.000476,0.233,0.208,129.642,audio_features,042Sl6Mn83JHyLEqdK7uI0,spotify:track:042Sl6Mn83JHyLEqdK7uI0,https://api.spotify.com/v1/tracks/042Sl6Mn83JHyLEqdK7uI0,https://api.spotify.com/v1/audio-analysis/042Sl6Mn83JHyLEqdK7uI0,245897,4
4cGqn0E8JCSY9gQllQj4Mf,Let Somebody Go,"['permanent wave', 'pop', 'post-teen pop']",76,0.592,0.342,0,-8.93,1,0.0339,0.193,0.00245,0.11,0.155,130.953,audio_features,4cGqn0E8JCSY9gQllQj4Mf,spotify:track:4cGqn0E8JCSY9gQllQj4Mf,https://api.spotify.com/v1/tracks/4cGqn0E8JCSY9gQllQj4Mf,https://api.spotify.com/v1/audio-analysis/4cGqn0E8JCSY9gQllQj4Mf,241595,4
3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),"['brostep', 'edm', 'pop', 'progressive electro house', 'electropop', 'etherpop', 'indie poptimism']",76,0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,93.995,audio_features,3Z8FwOEN59mRMxDCtb8N0A,spotify:track:3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A,https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A,172762,4
34ZAzO78a5DAVNrYIGWcPm,Shirt,"['pop', 'r&b', 'rap']",75,0.824,0.453,3,-9.604,0,0.0968,0.146,0.0273,0.0896,0.552,119.959,audio_features,34ZAzO78a5DAVNrYIGWcPm,spotify:track:34ZAzO78a5DAVNrYIGWcPm,https://api.spotify.com/v1/tracks/34ZAzO78a5DAVNrYIGWcPm,https://api.spotify.com/v1/audio-analysis/34ZAzO78a5DAVNrYIGWcPm,181831,4
3g0mEQx3NTanacLseoP0Gw,Takeaway,"['electropop', 'pop', 'tropical house', 'edm', 'melodic dubstep', 'pop dance', 'alt z', 'canadian pop', 'uk pop']",75,0.528,0.511,3,-8.144,1,0.0324,0.126,0,0.101,0.351,100.1,audio_features,3g0mEQx3NTanacLseoP0Gw,spotify:track:3g0mEQx3NTanacLseoP0Gw,https://api.spotify.com/v1/tracks/3g0mEQx3NTanacLseoP0Gw,https://api.spotify.com/v1/audio-analysis/3g0mEQx3NTanacLseoP0Gw,209880,4
7CC6UbCs4iGsePSzFxYxNn,Moon,"['chicago rap', 'hip hop', 'rap']",75,0.319,0.236,5,-9.644,1,0.0318,0.898,1.62e-05,0.272,0.254,162.351,audio_features,7CC6UbCs4iGsePSzFxYxNn,spotify:track:7CC6UbCs4iGsePSzFxYxNn,https://api.spotify.com/v1/tracks/7CC6UbCs4iGsePSzFxYxNn,https://api.spotify.com/v1/audio-analysis/7CC6UbCs4iGsePSzFxYxNn,156091,4
1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,"['alt z', 'gen z singer-songwriter', 'modern indie pop']",75,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,audio_features,1nYzjrdVQ8RpF93M0jPFW7,spotify:track:1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/tracks/1nYzjrdVQ8RpF93M0jPFW7,https://api.spotify.com/v1/audio-analysis/1nYzjrdVQ8RpF93M0jPFW7,227186,4
7ce20yLkzuXXLUhzIDoZih,Before You Go,"['pop', 'uk pop']",75,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,audio_features,7ce20yLkzuXXLUhzIDoZih,spotify:track:7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/tracks/7ce20yLkzuXXLUhzIDoZih,https://api.spotify.com/v1/audio-analysis/7ce20yLkzuXXLUhzIDoZih,215107,4
4VtRHZ4tBDHaWltVAytlLY,go,['uk pop'],75,0.663,0.251,6,-9.87,0,0.0435,0.88,0,0.0932,0.528,90.272,audio_features,4VtRHZ4tBDHaWltVAytlLY,spotify:track:4VtRHZ4tBDHaWltVAytlLY,https://api.spotify.com/v1/tracks/4VtRHZ4tBDHaWltVAytlLY,https://api.spotify.com/v1/audio-analysis/4VtRHZ4tBDHaWltVAytlLY,215000,4
3V0nnQhqvbE3JmiDdnzQFQ,July (feat. Leon Bridges),"['alt z', 'pop', 'modern blues', 'neo soul', 'soul']",75,0.708,0.211,9,-9.603,0,0.0424,0.853,0,0.131,0.362,72.5,audio_features,3V0nnQhqvbE3JmiDdnzQFQ,spotify:track:3V0nnQhqvbE3JmiDdnzQFQ,https://api.spotify.com/v1/tracks/3V0nnQhqvbE3JmiDdnzQFQ,https://api.spotify.com/v1/audio-analysis/3V0nnQhqvbE3JmiDdnzQFQ,152280,4
1aEsTgCsv8nOjEgyEoRCpS,this is how you fall in love,"['alt z', 'electropop', 'pop']",75,0.441,0.202,7,-12.499,1,0.0381,0.732,2.6e-05,0.126,0.269,77.971,audio_features,1aEsTgCsv8nOjEgyEoRCpS,spotify:track:1aEsTgCsv8nOjEgyEoRCpS,https://api.spotify.com/v1/tracks/1aEsTgCsv8nOjEgyEoRCpS,https://api.spotify.com/v1/audio-analysis/1aEsTgCsv8nOjEgyEoRCpS,174587,4
0JzG1wJuB4v9UPkSE7LMXi,Hotel,['pittsburgh rap'],74,0.228,0.427,0,-8.739,0,0.0363,0.752,0.0167,0.592,0.192,180.345,audio_features,0JzG1wJuB4v9UPkSE7LMXi,spotify:track:0JzG1wJuB4v9UPkSE7LMXi,https://api.spotify.com/v1/tracks/0JzG1wJuB4v9UPkSE7LMXi,https://api.spotify.com/v1/audio-analysis/0JzG1wJuB4v9UPkSE7LMXi,197333,4
7sq2z9oX2S0CvgTqCZ0ko4,Strange,['british soul'],74,0.286,0.0847,2,-9.883,1,0.0397,0.934,6.94e-06,0.121,0.112,70.743,audio_features,7sq2z9oX2S0CvgTqCZ0ko4,spotify:track:7sq2z9oX2S0CvgTqCZ0ko4,https://api.spotify.com/v1/tracks/7sq2z9oX2S0CvgTqCZ0ko4,https://api.spotify.com/v1/audio-analysis/7sq2z9oX2S0CvgTqCZ0ko4,255987,4
7wB9sL81rFRGhRt6msZ9CV,How Could You,['alt z'],74,0.573,0.17,11,-10.576,1,0.0555,0.834,3.08e-06,0.108,0.28,146.749,audio_features,7wB9sL81rFRGhRt6msZ9CV,spotify:track:7wB9sL81rFRGhRt6msZ9CV,https://api.spotify.com/v1/tracks/7wB9sL81rFRGhRt6msZ9CV,https://api.spotify.com/v1/audio-analysis/7wB9sL81rFRGhRt6msZ9CV,187813,3
7dDrR6vMK1JAwZZ5MIWgme,birthday cake,"['alt z', 'social media pop']",74,0.436,0.255,3,-8.623,1,0.0364,0.955,3.28e-05,0.106,0.15,113.265,audio_features,7dDrR6vMK1JAwZZ5MIWgme,spotify:track:7dDrR6vMK1JAwZZ5MIWgme,https://api.spotify.com/v1/tracks/7dDrR6vMK1JAwZZ5MIWgme,https://api.spotify.com/v1/audio-analysis/7dDrR6vMK1JAwZZ5MIWgme,205280,4
0ri0Han4IRJhzvERHOZTMr,At My Worst,['bedroom soul'],74,0.813,0.415,0,-5.926,1,0.0349,0.777,0,0.131,0.667,91.921,audio_features,0ri0Han4IRJhzvERHOZTMr,spotify:track:0ri0Han4IRJhzvERHOZTMr,https://api.spotify.com/v1/tracks/0ri0Han4IRJhzvERHOZTMr,https://api.spotify.com/v1/audio-analysis/0ri0Han4IRJhzvERHOZTMr,170345,4
5dXWFMwD7I7zXsInONVl0H,I Hate U,"['pop', 'r&b', 'rap']",74,0.535,0.388,7,-9.805,0,0.155,0.507,0,0.11,0.412,106.703,audio_features,5dXWFMwD7I7zXsInONVl0H,spotify:track:5dXWFMwD7I7zXsInONVl0H,https://api.spotify.com/v1/tracks/5dXWFMwD7I7zXsInONVl0H,https://api.spotify.com/v1/audio-analysis/5dXWFMwD7I7zXsInONVl0H,174000,5
5vUnjhBzRJJIAOJPde6zDx,TO THE MOON,['gambian hip hop'],74,0.745,0.65,2,-11.814,1,0.346,0.0451,0.00758,0.111,0.386,144.047,audio_features,5vUnjhBzRJJIAOJPde6zDx,spotify:track:5vUnjhBzRJJIAOJPde6zDx,https://api.spotify.com/v1/tracks/5vUnjhBzRJJIAOJPde6zDx,https://api.spotify.com/v1/audio-analysis/5vUnjhBzRJJIAOJPde6zDx,152137,4
0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,"['pop', 'uk pop']",74,0.641,0.324,11,-5.851,1,0.0299,0.698,0,0.328,0.273,110.184,audio_features,0E4Y1XIbs8GrAT1YqVy6dq,spotify:track:0E4Y1XIbs8GrAT1YqVy6dq,https://api.spotify.com/v1/tracks/0E4Y1XIbs8GrAT1YqVy6dq,https://api.spotify.com/v1/audio-analysis/0E4Y1XIbs8GrAT1YqVy6dq,185487,4
7eQHxigpuDJjCG50JyzU8v,Butterflies,"['viral pop', 'canadian hip hop']",73,0.7,0.613,11,-4.041,1,0.0408,0.385,0,0.0887,0.42,88.084,audio_features,7eQHxigpuDJjCG50JyzU8v,spotify:track:7eQHxigpuDJjCG50JyzU8v,https://api.spotify.com/v1/tracks/7eQHxigpuDJjCG50JyzU8v,https://api.spotify.com/v1/audio-analysis/7eQHxigpuDJjCG50JyzU8v,191250,4
0rbKrBvZUYY9GN9l057BuY,"always, i'll care","['alt z', 'electropop', 'pop']",73,0.732,0.221,6,-12.623,1,0.056,0.897,2.62e-05,0.11,0.677,105.165,audio_features,0rbKrBvZUYY9GN9l057BuY,spotify:track:0rbKrBvZUYY9GN9l057BuY,https://api.spotify.com/v1/tracks/0rbKrBvZUYY9GN9l057BuY,https://api.spotify.com/v1/audio-analysis/0rbKrBvZUYY9GN9l057BuY,146160,4
1EHUQesfVKwbthtNcpBi9g,WITHOUT YOU (with Miley Cyrus),"['australian hip hop', 'pop']",73,0.655,0.469,0,-6.257,1,0.0292,0.173,0,0.0956,0.467,92.56,audio_features,1EHUQesfVKwbthtNcpBi9g,spotify:track:1EHUQesfVKwbthtNcpBi9g,https://api.spotify.com/v1/tracks/1EHUQesfVKwbthtNcpBi9g,https://api.spotify.com/v1/audio-analysis/1EHUQesfVKwbthtNcpBi9g,161385,4
3ZBeHiRJUj1vdiU8zzGPgb,WYD Now?,['alt z'],73,0.378,0.334,1,-10.993,1,0.304,0.776,0,0.115,0.496,181.296,audio_features,3ZBeHiRJUj1vdiU8zzGPgb,spotify:track:3ZBeHiRJUj1vdiU8zzGPgb,https://api.spotify.com/v1/tracks/3ZBeHiRJUj1vdiU8zzGPgb,https://api.spotify.com/v1/audio-analysis/3ZBeHiRJUj1vdiU8zzGPgb,144667,4
53UMRr4KOgZP5Ins0aGlhs,Always Been You,['alt z'],73,0.655,0.572,3,-7.666,0,0.0535,0.646,1.81e-06,0.0774,0.403,137.12,audio_features,53UMRr4KOgZP5Ins0aGlhs,spotify:track:53UMRr4KOgZP5Ins0aGlhs,https://api.spotify.com/v1/tracks/53UMRr4KOgZP5Ins0aGlhs,https://api.spotify.com/v1/audio-analysis/53UMRr4KOgZP5Ins0aGlhs,131825,4
39ZVkOVxjG8ypNdUSVNkxU,Mr. Forgettable,['gen z singer-songwriter'],73,0.56,0.41,8,-9.227,0,0.0276,0.544,0,0.151,0.28,144.727,audio_features,39ZVkOVxjG8ypNdUSVNkxU,spotify:track:39ZVkOVxjG8ypNdUSVNkxU,https://api.spotify.com/v1/tracks/39ZVkOVxjG8ypNdUSVNkxU,https://api.spotify.com/v1/audio-analysis/39ZVkOVxjG8ypNdUSVNkxU,187293,4
523f4oSjrZx83XDtRLnsIw,Before You,[],73,0.269,0.373,8,-7.113,0,0.0371,0.15,0,0.129,0.321,202.899,audio_features,523f4oSjrZx83XDtRLnsIw,spotify:track:523f4oSjrZx83XDtRLnsIw,https://api.spotify.com/v1/tracks/523f4oSjrZx83XDtRLnsIw,https://api.spotify.com/v1/audio-analysis/523f4oSjrZx83XDtRLnsIw,187941,3
5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),"['canadian pop', 'pop', 'chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",73,0.673,0.704,6,-8.056,1,0.36,0.196,0,0.0898,0.372,86.919,audio_features,5u1n1kITHCxxp8twBcZxWy,spotify:track:5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/tracks/5u1n1kITHCxxp8twBcZxWy,https://api.spotify.com/v1/audio-analysis/5u1n1kITHCxxp8twBcZxWy,212093,4
6z6OFc8qYsqUBSOWta3nLV,WFM,[],72,0.437,0.184,1,-17.667,1,0.0313,0.72,0.00253,0.113,0.247,80.088,audio_features,6z6OFc8qYsqUBSOWta3nLV,spotify:track:6z6OFc8qYsqUBSOWta3nLV,https://api.spotify.com/v1/tracks/6z6OFc8qYsqUBSOWta3nLV,https://api.spotify.com/v1/audio-analysis/6z6OFc8qYsqUBSOWta3nLV,136000,4
